ID,X12,X13,X14,X19,X20,X22,X27,X31,X35,X37,X43,X45,X46,X49,X50,X51,X58,X64,X68,X70,X71,X80,X81,X84,X85,X96,X98,X100,X101,X103,X114,X115,X116,X118,X119,X127,X129,X132,X133,X137,X139,X142,X144,X150,X151,X154,X155,X156,X157,X158,X161,X163,X164,X168,X171,X177,X178,X180,X181,X182,X186,X187,X189,X191,X194,X201,X202,X208,X209,X215,X218,X219,X220,X223,X224,X225,X234,X238,X241,X244,X246,X247,X250,X251,X256,X261,X265,X273,X275,X283,X285,X286,X294,X300,X304,X311,X313,X314,X316,X321,X324,X327,X329,X331,X334,X336,X337,X343,X348,X350,X351,X352,X354,X355,X356,X358,X360,X362,X363,X367,X368,X374,X375,X376,X377,parts,X0_ak,X0_ay,X0_f,X0_o,X0_t,X0_x,X0_y,X0_z,X1_aa,X1_b,X1_l,X1_r,X1_s,X1_v,X2_ae,X2_ai,X2_ak,X2_as,X2_m,X3_a,X3_c,X3_d,X3_f,X3_g,X5_d,X5_n,X5_q,X5_r,X5_s,X5_v,X5_w,X6_d,X6_g,X6_i,X6_j,X6_l,X8_e,X8_f,X8_i,X8_j,X8_n,X8_r,X8_s,pca_1,ica_1,pca_2,ica_2,pca_3,ica_3,pca_4,ica_4,pca_5,ica_5,pca_6,ica_6,pca_7,ica_7,pca_8,ica_8,pca_9,ica_9,pca_10,ica_10,pca_11,ica_11,pca_12,ica_12
1129,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,-0.6453602131280803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010020200137664213,0.002053978523337867,-0.7078493598966876,-0.028408898528810733,1.8897215903516547,-0.020692004054229364,0.8138541384029533,0.015930040802520782,-0.21262536509551744,-0.015446722700741732,-1.1623733920424322,-0.002368094826292091,-0.8547556534250352,-0.007399625555765187,1.0254849319992285,-0.02216584851433476,-1.078612267200096,0.0015061697650397738,-1.7809223884303056,0.0002171472139671715,-0.049474248531522914,-0.028231427298241542,0.3046710020863736,-0.006514815793441541
1130,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.0029913115871237194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.8552173211276,0.005326760929895117,-2.128888108139942,-0.016412982423205665,0.27806749536606756,0.016221331586719477,-1.0186619345501928,-0.020702007479506623,-0.3433904316919568,0.01492404213148892,1.6862133393947447,-0.00655508992692377,0.2972614526920144,-0.020132096558484153,-0.4970580841665369,0.02022275942276676,0.3226424255930062,-0.009113351201908685,0.663402124255203,-0.006981785623511924,0.8172569539724458,0.015580972593519522,0.19850078328166287,0.004492798378781633
1131,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.25993887220350637,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.9004639768286666,0.002058550729523462,1.5123524686383123,0.005733411187850464,0.2963363738262337,-0.010127571732646152,0.13723065255144745,-0.01482004483972686,-1.9643360313403102,-0.012687929102449329,-0.09695036447930046,-0.0015059568046038565,-0.5652249569727396,0.0159364558982785,-1.3300773281109781,-0.006589520890059872,0.7948763409688583,-0.007590347695330218,0.21420183791371633,0.004817056104643007,0.843746240929293,0.012823499421538194,0.3986154019798519,0.04206416585517995
1132,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.8963251505702156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6930952057380761,-0.01532482400550937,0.563790701417324,0.018134876922336576,-1.0919664775148366,0.024761562285116143,0.7739756413063082,0.010972479295591746,-0.32837823315553166,-0.011256701618375347,-0.6475828648318234,-0.0013162911799538724,-0.09508190567248541,-0.0030081646284260406,0.09626992326175766,0.01519964824853714,-0.02531361816016806,-0.01172666351709415,1.782966926691216,0.010026233914254262,-0.3046007270644268,0.007772893613477232,-0.3933192991559533,-0.0029605961968130444
1133,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,-0.13146509189531505,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.666419547727249,0.00801373247495125,-0.10682915708761041,-0.029147427442090718,2.8651392225220516,-0.017105943374045376,-1.2016309935553435,-0.015872020412089113,-0.5737996371522712,0.01879761992157812,0.619606374556694,0.0070256629445611795,0.5840093435052801,0.020651363970139704,-0.4050807112802875,-0.015454490871925,-0.1619535223775427,-0.005730672286745799,-1.7082274574012335,0.004085205589212629,-0.8314124361789018,-0.017894708931143567,0.070940549746253,-0.006729093448990617
1135,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.25993887220350637,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.9004639768286666,0.002058550729523462,1.5123524686383123,0.005733411187850464,0.2963363738262337,-0.010127571732646152,0.13723065255144745,-0.01482004483972686,-1.9643360313403102,-0.012687929102449329,-0.09695036447930046,-0.0015059568046038565,-0.5652249569727396,0.0159364558982785,-1.3300773281109781,-0.006589520890059872,0.7948763409688583,-0.007590347695330218,0.21420183791371633,0.004817056104643007,0.843746240929293,0.012823499421538194,0.3986154019798519,0.04206416585517995
1136,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.3884126525116977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.622553768322035,-0.00833310806402983,-0.9808438790602555,0.022479651557696323,-1.3088055752825662,0.02731433617279097,-0.3815482466434528,-0.007823249777341133,-0.5552312902139194,-0.013063086192808743,-0.18195919807177974,0.006966513895601954,-0.45649931699453955,-0.01691071907968274,-0.18593061477852083,0.013898737770938838,-0.3680335322557671,-0.01555817569862492,1.9580287262320344,-0.00206490636735867,0.35782271436374163,0.003909179649989696,-0.7073415048817291,0.004279787546305681
1139,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.516886432819889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4602458348297966,0.01014550526484792,0.7912534118997323,-0.01856714386041642,1.724992091669406,-0.014428446990325501,-0.29167073676239685,-0.017290396239166114,-0.9155263632846112,-0.009769313577044468,0.3319697776779601,0.010164528897551851,-1.2501117593316464,0.013578793093206816,-1.1816188498300608,-0.008823234280309627,0.44242485585801966,0.003665719090399662,-0.9137765069070046,0.012460424853820252,0.11300471780945053,0.000529548698179829,0.22287607211090438,0.02036079159743073
1140,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-0.7738339934362717,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5308104702469642,-0.0012337037842705854,-0.9675983667556557,-0.019025085483199627,2.3565053788353474,0.012719064753174136,0.33850451623867184,0.011843221734387694,0.2910189395705656,-0.017105655460263387,-1.295527952409886,0.004662567149646692,-0.9549583398110094,-0.010185424637993051,0.794230597472462,-0.019372779536152837,-0.7447532967779742,-0.00041853346339660696,-0.15166700697930321,8.318672503997393e-05,0.15517969560421105,-0.01877359963029955,-0.18256930217213382,-0.0034368473768049334
1141,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.902307773744463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08731527943935764,0.02036832857801307,-2.1305515898292353,0.019604240651733468,-2.751147480780882,-0.008588151442097843,-1.1915821974295755,-0.012080143967801915,-0.6284058675732838,0.028242056549150407,1.3488080441190362,-0.012057975476621078,-0.09091002028132164,-0.009726088227273331,0.7133288861518174,0.026924624634958632,1.4953564334373117,0.009696647688747204,-0.3024069077234293,0.020311774635572485,-1.0306666122358235,-0.013757410713397762,0.1423700715851904,0.0013106320358535284
1142,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.4162028949772283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10476500545440762,0.004449425873285045,-0.8412680456718957,0.0006265844002024889,-1.168690969774513,0.011460850442023012,-1.4490839165082279,-0.004178283912527915,1.8948162151570114,0.0006967900302289843,-0.7048438455017881,0.003420748830068748,-2.3893286321820257,-0.010456857479801993,-0.3512586933908932,0.014566021471052381,2.0680090810415126,0.059413622050148725,0.1525134743792329,0.017637181482637668,0.04932511948766385,-0.0021058103009093916,1.093492267006557,0.028793697986518776
1143,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.1254824687210676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.4384319408761947,0.006867592171257672,-1.5253809276561965,-0.02263472068087609,-0.26851960024383226,-0.013834232049358148,-0.122418588900978,-0.01591697731280343,-0.8885312527731308,0.022338789410665524,2.214209316593913,-0.022101444831622807,0.2448266989757923,-0.016407764910294637,-0.14692248942273617,0.01932494582407746,0.6286319635894089,-0.002192075899290229,-0.5240351981549272,0.00917407211375667,0.22340914328662304,0.01438587447975377,1.13649662875311,0.004728404113339292
1147,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,-0.6453602131280803,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3703632214526702,-0.00015785868340287789,-0.662978003597584,-0.020457031832302262,2.427217798049523,0.010660075170794973,0.42660674655503183,0.017699439167038988,0.3561605546913135,-0.01718359637419789,-1.678823597433635,-0.0005700840447622325,-0.9007421856392924,-0.0065685350800636175,1.0588311972006548,-0.021673836903539766,-0.5041471946558225,0.00477573376481875,-0.4052761117070449,-0.0011203045375757458,0.23778082666647984,-0.021705558075630026,-0.0030836013508095846,-2.361325313443407e-05
1149,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1.6671678324193635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5849389947943925,0.00489646623489311,1.3365291233556935,0.008500212576429113,-1.5789248822707025,-0.0012113553434567978,-0.6296605896146446,0.008868612534527963,1.0769271136883105,0.01273319097145542,0.1542848392643735,-0.02561236560871326,2.286695451277327,0.007396932266985858,0.9292108513599597,0.006305094615853347,0.21894238582611272,0.007586391564482019,-0.31712654841945537,-0.0448256115676183,1.4707392982952978,0.012707920494777595,0.07251827700658502,-0.00765023784182013
1151,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.6453602131280803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.777575468251983,0.005320500952530422,-0.6563661943770843,-0.009513814646118253,0.7118531875886477,0.012660196882253125,1.1092894785771759,0.0193974515497605,0.285650846871701,-0.013142591619841618,-1.2715662919938515,0.0359402836766358,-0.9177885833791943,0.006251528511986489,-1.2353233642277868,0.013086034554045332,0.22032561099701664,-0.0064968887478396185,-0.015783128724261478,0.012431138966054274,-0.6123114714600313,-0.004680981825363425,-1.2112247890242054,-0.0003423461718783136
1156,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.443993137442759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.6239744258544346,0.0018041588534995275,-1.390630964768192,-0.014902514388779863,0.3652620593759676,-0.003910412015383894,-0.89985321228625,0.013613244935450358,1.9746185519268047,-0.006635033777372912,-2.5248224858650326,0.017562318028985606,-2.0485049954482557,-0.00574490073705578,-0.5889475158283068,-0.008443158586693008,1.197052558007544,0.055243613572483745,-1.1576704089719598,-0.0024888919717706345,0.5497921481263501,-0.01996740430048367,0.9904637426696999,0.037008705358300475
1158,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.5109038096456416,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8523903773124646,0.010104765223582855,-0.7836735996668293,-0.02593352278932263,-0.1852778121392396,-0.014646111869479872,-0.020000539632033985,-0.019129146549790314,-0.9157181210096472,-0.017825741240580784,1.6128183482511282,0.0022989724714746495,-1.088225335331379,-0.019761185633144496,-0.583396445749366,0.019021735457960393,-0.9655720217620939,-0.013303430782662419,-0.8001054037606133,-0.005298894022205329,0.8262458779045917,0.007207973144193666,-0.21909090283162408,-0.008499495472093825
1159,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,-1.0307815540526544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5017168618636758,0.019763202005572033,-1.6630912938486262,0.02897717245241478,-0.5416072795136617,0.026644166760099907,-0.3846688368356576,0.006392258209235041,0.27398965354931587,0.018990855516917145,0.0778874885469499,-0.019254295027007085,0.06317455429503242,-0.008763945212703966,2.0458314518039398,-0.004650243752587944,1.6310969756488418,0.010034402775097713,1.1086810789368613,0.016657609574525768,-0.5636911427254494,-0.012241322899735313,-0.1781336662447785,0.0031426849227329298
1160,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0.6393775899538329,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5131759219992161,-0.02608579117730469,1.8649821295964102,0.006985063118242486,-2.228098220247534,-0.01798510026010998,0.4102138935832705,0.015503568103271885,-1.1694621241204537,-0.0024544706781682115,-1.5939606490806593,-0.014414424966724362,0.7588855460497801,0.015690895044148254,-0.6976304205067533,0.0188419759586016,0.3396315989501559,0.0015363049650747947,-0.14239699352728544,-0.0054022139192695506,0.19021108747267138,0.0017655186268507983,1.0365965851000591,0.023829276532777152
1161,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,-0.6453602131280803,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3700587213620868,-2.3217337627697086e-06,-0.6527090690840259,-0.020508035837299574,2.4651948319404227,0.010734593694943598,0.411125437391802,0.017747216890282077,0.3849654099688364,-0.016961103223769106,-1.6675659678591421,-0.0008838044887665213,-0.9082286297710912,-0.006458167485592623,1.1231885653476095,-0.022198273473363898,-0.5152272934167043,0.005124290983148065,-0.4223360019717977,-0.000508012479156115,0.18570580496360642,-0.022485133498702015,-0.008073553180463747,-0.0012004579181862274
